"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/28/2015","AQS","010732006","3","14","ug/m3 LC","55","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"07/29/2015","AQS","010732006","3","13","ug/m3 LC","53","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"07/30/2015","AQS","010732006","3","13.2","ug/m3 LC","53","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"07/31/2015","AQS","010732006","3","6.1","ug/m3 LC","25","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/01/2015","AQS","010732006","3","9","ug/m3 LC","38","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/02/2015","AQS","010732006","3","9.3","ug/m3 LC","39","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/03/2015","AQS","010732006","3","6.8","ug/m3 LC","28","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/04/2015","AQS","010732006","3","10.6","ug/m3 LC","44","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/05/2015","AQS","010732006","3","13.6","ug/m3 LC","54","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/06/2015","AQS","010732006","3","10","ug/m3 LC","42","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/07/2015","AQS","010732006","3","11.6","ug/m3 LC","48","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/08/2015","AQS","010732006","3","12.5","ug/m3 LC","52","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/09/2015","AQS","010732006","3","11","ug/m3 LC","46","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/10/2015","AQS","010732006","3","12.6","ug/m3 LC","52","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/11/2015","AQS","010732006","3","5.7","ug/m3 LC","24","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/12/2015","AQS","010732006","3","6.2","ug/m3 LC","26","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/13/2015","AQS","010732006","3","7.8","ug/m3 LC","33","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/14/2015","AQS","010732006","3","11.3","ug/m3 LC","47","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/15/2015","AQS","010732006","3","9.7","ug/m3 LC","40","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/16/2015","AQS","010732006","3","10.1","ug/m3 LC","42","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/17/2015","AQS","010732006","3","4.2","ug/m3 LC","18","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/18/2015","AQS","010732006","3","6.9","ug/m3 LC","29","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/19/2015","AQS","010732006","3","6.3","ug/m3 LC","26","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/20/2015","AQS","010732006","3","6.9","ug/m3 LC","29","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/21/2015","AQS","010732006","3","8","ug/m3 LC","33","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/22/2015","AQS","010732006","3","9.2","ug/m3 LC","38","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/23/2015","AQS","010732006","3","5.9","ug/m3 LC","25","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/24/2015","AQS","010732006","3","10.1","ug/m3 LC","42","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/25/2015","AQS","010732006","3","6.5","ug/m3 LC","27","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/26/2015","AQS","010732006","3","9.7","ug/m3 LC","40","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/27/2015","AQS","010732006","3","13.7","ug/m3 LC","54","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/28/2015","AQS","010732006","3","18.1","ug/m3 LC","64","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/29/2015","AQS","010732006","3","7","ug/m3 LC","29","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/30/2015","AQS","010732006","3","7.6","ug/m3 LC","32","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"08/31/2015","AQS","010732006","3","9.9","ug/m3 LC","41","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/01/2015","AQS","010732006","3","9.1","ug/m3 LC","38","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/02/2015","AQS","010732006","3","13.1","ug/m3 LC","53","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/03/2015","AQS","010732006","3","14.9","ug/m3 LC","57","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/04/2015","AQS","010732006","3","18.2","ug/m3 LC","64","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/05/2015","AQS","010732006","3","34.1","ug/m3 LC","97","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/06/2015","AQS","010732006","3","15.7","ug/m3 LC","59","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/07/2015","AQS","010732006","3","6.7","ug/m3 LC","28","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/08/2015","AQS","010732006","3","5.5","ug/m3 LC","23","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/09/2015","AQS","010732006","3","5.1","ug/m3 LC","21","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/10/2015","AQS","010732006","3","5.7","ug/m3 LC","24","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/11/2015","AQS","010732006","3","7.8","ug/m3 LC","33","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/12/2015","AQS","010732006","3","5.1","ug/m3 LC","21","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/13/2015","AQS","010732006","3","4.7","ug/m3 LC","20","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/14/2015","AQS","010732006","3","6.5","ug/m3 LC","27","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/15/2015","AQS","010732006","3","11.9","ug/m3 LC","50","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/16/2015","AQS","010732006","3","10.3","ug/m3 LC","43","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/17/2015","AQS","010732006","3","7.8","ug/m3 LC","33","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/18/2015","AQS","010732006","3","10.7","ug/m3 LC","45","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/19/2015","AQS","010732006","3","15.9","ug/m3 LC","59","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/20/2015","AQS","010732006","3","23.1","ug/m3 LC","74","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/21/2015","AQS","010732006","3","24.1","ug/m3 LC","76","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/22/2015","AQS","010732006","3","8.1","ug/m3 LC","34","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/23/2015","AQS","010732006","3","7.7","ug/m3 LC","32","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/24/2015","AQS","010732006","3","7","ug/m3 LC","29","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/25/2015","AQS","010732006","3","7.5","ug/m3 LC","31","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/26/2015","AQS","010732006","3","5.7","ug/m3 LC","24","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/27/2015","AQS","010732006","3","4.5","ug/m3 LC","19","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/28/2015","AQS","010732006","3","4.4","ug/m3 LC","18","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/29/2015","AQS","010732006","3","6.2","ug/m3 LC","26","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"09/30/2015","AQS","010732006","3","5.1","ug/m3 LC","21","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/01/2015","AQS","010732006","3","4.7","ug/m3 LC","20","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/02/2015","AQS","010732006","3","4","ug/m3 LC","17","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/03/2015","AQS","010732006","3","2.8","ug/m3 LC","12","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/04/2015","AQS","010732006","3","5.9","ug/m3 LC","25","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/05/2015","AQS","010732006","3","7.6","ug/m3 LC","32","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/06/2015","AQS","010732006","3","8.9","ug/m3 LC","37","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/07/2015","AQS","010732006","3","11.2","ug/m3 LC","47","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/08/2015","AQS","010732006","3","10.3","ug/m3 LC","43","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/09/2015","AQS","010732006","3","13.8","ug/m3 LC","55","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/10/2015","AQS","010732006","3","7.8","ug/m3 LC","33","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/11/2015","AQS","010732006","3","9.3","ug/m3 LC","39","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/12/2015","AQS","010732006","3","10","ug/m3 LC","42","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/13/2015","AQS","010732006","3","9.3","ug/m3 LC","39","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/14/2015","AQS","010732006","3","8.4","ug/m3 LC","35","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/15/2015","AQS","010732006","3","11.7","ug/m3 LC","49","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/16/2015","AQS","010732006","3","10.2","ug/m3 LC","43","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/17/2015","AQS","010732006","3","5.6","ug/m3 LC","23","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/18/2015","AQS","010732006","3","7.5","ug/m3 LC","31","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/19/2015","AQS","010732006","3","8","ug/m3 LC","33","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/20/2015","AQS","010732006","3","10.3","ug/m3 LC","43","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/21/2015","AQS","010732006","3","11.2","ug/m3 LC","47","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/22/2015","AQS","010732006","3","11.3","ug/m3 LC","47","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/23/2015","AQS","010732006","3","8.4","ug/m3 LC","35","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/24/2015","AQS","010732006","3","8.3","ug/m3 LC","35","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/25/2015","AQS","010732006","3","13.3","ug/m3 LC","54","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/26/2015","AQS","010732006","3","6","ug/m3 LC","25","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/27/2015","AQS","010732006","3","3","ug/m3 LC","13","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/28/2015","AQS","010732006","3","4.7","ug/m3 LC","20","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/29/2015","AQS","010732006","3","9.8","ug/m3 LC","41","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/30/2015","AQS","010732006","3","7.5","ug/m3 LC","31","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"10/31/2015","AQS","010732006","3","9.5","ug/m3 LC","40","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"11/01/2015","AQS","010732006","3","5.5","ug/m3 LC","23","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"11/02/2015","AQS","010732006","3","4","ug/m3 LC","17","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"11/03/2015","AQS","010732006","3","6.3","ug/m3 LC","26","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"11/04/2015","AQS","010732006","3","8.7","ug/m3 LC","36","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"11/05/2015","AQS","010732006","3","8.7","ug/m3 LC","36","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"11/06/2015","AQS","010732006","3","7.5","ug/m3 LC","31","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"11/07/2015","AQS","010732006","3","1.6","ug/m3 LC","7","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"11/08/2015","AQS","010732006","3","3.6","ug/m3 LC","15","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"11/09/2015","AQS","010732006","3","3.6","ug/m3 LC","15","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"11/10/2015","AQS","010732006","3","7.1","ug/m3 LC","30","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"11/11/2015","AQS","010732006","3","11.4","ug/m3 LC","48","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"11/12/2015","AQS","010732006","3","4.9","ug/m3 LC","20","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"11/13/2015","AQS","010732006","3","5.3","ug/m3 LC","22","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"11/14/2015","AQS","010732006","3","7.6","ug/m3 LC","32","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"11/15/2015","AQS","010732006","3","11.8","ug/m3 LC","49","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"11/16/2015","AQS","010732006","3","9.4","ug/m3 LC","39","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"11/17/2015","AQS","010732006","3","7.7","ug/m3 LC","32","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"11/18/2015","AQS","010732006","3","3.7","ug/m3 LC","15","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"11/19/2015","AQS","010732006","3","5.9","ug/m3 LC","25","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"11/20/2015","AQS","010732006","3","4.5","ug/m3 LC","19","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
"11/21/2015","AQS","010732006","3","6.9","ug/m3 LC","29","Hoover","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3863890008674","-86.816667"
